1741896308	321584506	3694591032
1972257248	200407065	2863304288
2545453491	1465644148	326726494
2672236343	3382244615	808955387
1956464863	1834878364	274185770
365113731	228484922	3998332742
3483007066	2461956690	3816194472
1529911593	1252407619	1011740420
3020477842	2044893999	2053809132
3975260167	3889543967	1182276548
3843527108	4073476147	1636533910
980453754	1084507765	3308964416
304221017	979983709	698106428
2594818289	3577781354	528113292
3251990521	3915727980	2096396184
3001474555	1114153911	2513665976
3198441450	3212358918	2463898794
946066894	429695171	1024738849
265790953	2520118236	562206875
548010931	3828162524	3170974423
3509151930	2079621637	2638130239
1603560451	2979650729	3415968847
4166261126	402154164	1853031171
3430933834	704715009	755404721
1659562217	3238868306	2471466657
1391152108	1229722311	2844163821
2904970688	2488444911	3578515640
1154246102	3333356621	1036864286
24569961	1393519828	1814282334
2435400458	2420353646	1154287049
1795074451	1180588245	634613911
871832471	3224889717	2654185689
2385990893	4059173304	3412869914
585855293	3578928187	1282661745
3428922751	3004867352	138658852
1747514535	2704920793	4285862984
3799739510	1900583436	590105096
3889101054	586528342	332969321
2881973683	2287271915	3801813983
2633418319	3286208080	1890024474
2074739336	1150874069	250473476
3737879538	2013725096	2658925457
3225209269	2017649456	2696598882
3100370249	1211517048	2786595940
906757102	2017624598	671782102
681400926	4178423061	3645522690
3026401655	3137055473	991447363
1949711163	3648082163	2659606980
90692603	1023433239	4262889462
4091691202	3299998431	2259059306
2341915391	199848187	2604024320
1035672795	2586454699	815499156
1296946080	269266876	982959457
2775063548	1693373975	2074167585
36523011	3724690293	1543086115
2420313213	3361097723	361615951
1464389645	3831726985	374331776
1116358879	2040795127	4077447322
761277815	823524112	1082145099
2995136895	2190976971	3148964732
1812708083	1911503993	1516945001
3109326842	1037086287	724701731
1203672472	884358366	2526882888
1368558978	75202547	455109649
3270160192	2002681057	2692878464
2967361769	61596680	2591139901
1102950214	2130163948	3030777657
1662618008	394178861	3929358720
44658882	3130389978	2180533869
2390811799	3495689822	1570593622
671868301	3287782864	419177398
232723347	437095653	3653131405
1473332954	2655851199	3209132786
1396395326	1762565744	3805847824
698456013	1885304385	1282685002
2766054260	1723039404	632928767
1112295228	2682253129	619262994
1325781447	1385439353	100011444
1281170708	268613515	2559404722
2394766271	278078490	4129004626
933383642	3175049238	1468891400
305309982	2771916886	1617158831
2599918132	1603597164	4275790224
3486266468	1632798788	991436105
781517617	1352658248	199344563
1226879832	3057124189	2083321588
3165845037	2895365590	1359255426
3177347448	3152874398	1229331697
3520547389	713963733	1594437119
745071652	761525778	663906178
119559251	3102499398	2687744660
994801060	3926144059	4243533114
809783902	4227212409	3495584613
451355326	681779494	3699321797
435519366	1991865348	1594022680
2287664168	741175079	3102750627
2122652801	2143228779	664112578
1402821716	4209224639	2098561749
1688717874	567893122	1131031910
3726323365	3258301186	3756913832
1314932372	2431540333	924445276
1075806677	3028959527	1769288048
607227261	2790969842	1895372736
304539328	288274015	994279437
587378732	3588644687	3757685064
4073285920	575527958	2686799569
907161582	236262713	989728608
2572955593	2282042107	3843227414
3841732526	1077033578	3901768565
4281135690	1305861624	993951597
1856439684	1290769263	1858578926
3837699699	1047205675	3443881196
415261952	2557315376	3682101
3188668058	1129776244	3638781592
842509440	861807923	150988591
2002114914	1128666270	3144096500
1594846184	4231293169	1415871716
2766844440	2811273932	3404078632
759188889	3130819552	1995588752
4067110816	1685318031	822255854
3337952833	3265042239	1594933058
1474542846	804385984	1012298484
3004823024	961664835	1955554687
2621039759	3047346107	1726933937
3364510173	4119247013	1892889708
3716765475	449109557	2705713204
2486150325	2006952393	3598703578
2375362136	43543575	3964401882
4182695730	2008629926	2723678032
4109932329	631587015	973153593
3395766058	1925241611	1569748155
870357560	878102283	2051930960
1641324963	1240977715	3387749307
2766976694	1970772683	1140425308
99961637	1051070669	1799757010
3009224508	132676417	411811617
2191178326	1876035454	3364343008
308369869	306465089	4142447127
3572462210	1834669181	3447233911
68440476	1255491439	2770475027
572615523	3874264165	4167156981
3743389130	2575212601	3796727333
3719822401	1707501214	2343284884
1250985800	357360884	3012961213
2346103277	3767327768	452186751
2000438785	8332831	1932147809
2691088498	1971270790	3994555217
1648027752	3653831059	3885606958
2166107488	2461386808	1575576001
1274960905	2409151222	2147542069
205997238	2129603870	4074289080
1641508943	1946428320	4269484184
4133798060	2690614548	1331200042
3034586884	1461212164	4001866696
1160476759	1846551975	1044049493
503286285	2071320082	4148768745
2218307795	3597771138	2859697378
2266667829	1542877291	714082390
1489071867	3604527860	4048362711
137191996	691843369	1545607685
3010601749	353364797	3849313833
3421822716	1430629321	3886252343
1730180181	1559687296	3727724435
932415026	2917750424	1618523557
2940860067	2720404429	1806696354
522536047	1119291611	3593148589
316843122	2348036036	3482955906
3367502982	3443307218	935146305
2877173451	3125299864	3497619893
934968530	2082478210	2570880090
1062195361	1848234892	3747040672
3934883057	3119509050	3241740782
3767764076	2480390147	287647976
859188340	564277800	2600942267
4133287667	2027353330	1867783446
1914947277	1437996464	1997248560
2243878134	2586201894	731282983
1846504910	4117458613	2400051083
2875726677	2824799700	1414632806
3109135640	867082177	3935253162
2543119399	1209085135	3700931435
1419975766	3524345730	1237429042
3898440001	2849645979	1078941391
4165636868	4016210993	1132168099
1391509156	3785857782	1305682634
415545327	1226509971	837166103
1509124613	2731138012	2951804837
2441472967	3009325721	2814020223
676802981	35464212	1969298491
2318188104	2706614266	1614620844
1613860152	1665276819	641538795
694629179	788964315	2496295621
2294631948	27201358	4003549653
1474945176	346061253	1753371945
1724638074	1311861544	165612226
4167102113	1394815771	2638839515
3772429778	2054517410	1342852850
592724248	3314909379	3291912869
4213445524	1401112799	1770915827
2272680491	3394280050	4207438173
194373420	1501015572	974811534
4049271035	1727804665	3960470984
1701344883	526538656	3881422859
1984105031	4135049602	2780068609
1885176587	3349995957	685237112
1135193508	3049243626	4120249451
2524226086	1144784126	1356297039
1768377872	2483340802	2488568928
3200868108	809117336	3922362732
2232217215	10699230	2072905682
3589756776	3696448581	1840138792
965219325	1157787334	328204235
1655429104	317628570	424542052
1921297076	496595709	1260366046
2122501212	3324159192	3313786116
2327558358	1233241798	1518269226
124114375	108006921	4053047281
238702276	3149876117	192257171
2752756960	2725605831	2248108993
2020118466	1536137802	2954316553
2008986098	2442430322	773996079
1427812700	1696016452	2212684075
